,text,populer_text,populer_retweet,populer_favorite,Populer
187, اله يحفظ قطر ولاسف هذا الارتفاع بسب كاس عرب,False,False,False,UnPopuler
188, سبحان اله خلص كاس عرب طلعت قوانين وصارت الدول الخضراء ح اء,False,False,False,UnPopuler
189,   م شرفي تكريما لابطال عرب ياسين براهيمي جمال بن الع ي خلال مباراة نادي قطر الريان في الدوري القطري   الدوريال,True,True,False,Populer
190, في بودكاست صحيفة ليكيب بيغ قالوا جزائر تستطيع التفوق عالمياً في المونديال تحدثوا عن جمال بلماضي وقالوا رجل اف,False,False,False,UnPopuler
191, المهم عندنا رايس ودينا كاس عرب   ,False,False,False,UnPopuler
192,لوسيل انفوجرافيك كاس عرب مكاسب تنظيمية واقتصادية ,False,False,False,UnPopuler
193, قطر ترتدي اليوم ثوب مطرز ب الفرح والعز والشموخ كل عام وانتم بخير وقطر في تقدم دائم وازدهار   ابعالاجداداما,False,True,False,Populer
194, خاص   نادي العين الاماراتي مهتم بالتعاقد مع بدربانون واكد لي احد المصادر الخبر منذ فترة وان المفاوضات والاتصالات,False,False,False,UnPopuler
195, قولتلي كده قبل كاس عرب ورجعوا وموسيماني لعب بالاساسين بردو عشان هما لا غني عنهم   ,False,False,False,UnPopuler
196, بس لان تغريداته دائماً فيها استنقاص ل بلادي وهو في كاس عرب ماقصر في تغريداته ضد قطر ف لا يستحق الاحترام نهائياً,False,False,False,UnPopuler
197, فيما كوريا الشرقية هازين كاس عرب يدورو يتصورو معاه الدق تم خدام  سمعو الجديد وجهت جامعة الدول عربية مذكرة الي,False,False,False,UnPopuler
198, الرديف بتاع جزائر مفيش كلام بدليل انو خد كاس عرب,False,False,False,UnPopuler
199, كاس عرب كانت النموذج المثالي لبروباغندا الديكتاتويه والتسيس الرياضي بدات البطولة بشعارات تحرير فلسطين في المدرجات وال,False,True,False,Populer
200,   جمال بلماضي مدرب منتخب جزائر   يكشف عن قائمة الاعبين المشاركين في كاسام افريقيا بالكاميرون   والتي,False,True,False,Populer
201, المشكل اغلب المعلقين من المغرب وكانهم يريدون الثار من الخسارة في كاس عرب لكن لامشكل ان شاء اله ,False,False,False,UnPopuler
202,   م شرفي تكريما لابطال عرب ياسين براهيمي جمال بن الع ي خلال مباراة نادي قطر الريان في الدوري القطري   الدوريال,True,True,False,Populer
203, هو ملعب واحد بيتفك الي هو اما كلها وين تمزح انت بالعقل   شف كم استضاف ,False,False,False,UnPopuler
204,   م شرفي تكريما لابطال عرب ياسين براهيمي جمال بن الع ي خلال مباراة نادي قطر الريان في الدوري القطري   الدوريال,True,True,False,Populer
205,   مدرب مانشستر يونايتد رالف رانغنيك حول حنبعل المجبري نملك لاعبا موهوبا تابعته في نهائي كاس عرب وساعتمد عليه مع الف,False,False,False,UnPopuler
206, ولا واحد يقدر يلعب بتشكيلة الاتحاد الا الشهراني و سالم وغوميز وكاريلو فقط اما بالنسبة لبطولات دوري ٢٠٣ و ,False,False,False,UnPopuler
207, تصدر رياض محرز صانع لعب مانشستر سيتي تشكيلة جزائر حاملة القب في نهائيات كاسالام الافريقية لكرة القدم في الكاميرون الشهر,False,False,False,UnPopuler
208,بعد بروزه في كاس عرب اليونايتد يرقّي التونسي حنبعل لفريق الاول جريدة الشعلة الالكترونية ,False,False,False,UnPopuler
209,   جمال بلماضي مدرب منتخب جزائر   يكشف عن قائمة الاعبين المشاركين في كاسام افريقيا بالكاميرون   والتي,False,True,False,Populer
210, بالنسبة لمن يري ان سعيود يستحق مكانة في القائمة نخبره بانه يعاني من اصابة كما نشر ناديه الطائي السعودي قبل يومين,False,False,False,UnPopuler
211, م شرفي لابطال عرب جزائرين ابراهيمي وبن الع ي   كرة القدم باجمل حلة   كاس عرب الجزا,False,False,False,UnPopuler
212,   م شرفي من لاعبي فريقي قطر الريان لثنائي   جزائر ياسين براهيمي جمال ب,True,True,False,Populer
213,كاس عرب مشهد مصغر لمكاسب الاقتصادية ل مونديال ,False,False,False,UnPopuler
214,   م شرفي تكريما لابطال عرب ياسين براهيمي جمال بن الع ي خلال مباراة نادي قطر الريان في الدوري القطري   الدوريال,True,True,False,Populer
215, الريان القطري يحتفي بياسين براهيمي بمناسبة تويجه بلقب كاس عرب مع المنتخبجزائر ,True,False,False,Populer
216,محمد اد لشوبير زيزو بعد كاس عرب اتعرض عليه عقود احتراف من نادي قطري ونادي اماراتي والاعب ذات نفسه يسعي لاحتر ,False,False,False,UnPopuler
217, محمد الشناوي يحق رقم اعجازي لانه اصبح الاعب الوحيد الذي شارك في مناسبات مختلفه في عام ميلادي واحد وهي دوري عام,False,False,False,UnPopuler
218, مافهمتش علاش يخرجولي لي ستاتي انتاع لحمير بزاف هاذو ليمات اه علاجال مزالو يتوجعو من كاس عرب,False,False,False,UnPopuler
219,   مدرب مانشستر يونايتد رالف رانغنيك حول حنبعل المجبري نملك لاعبا موهوبا تابعته في نهائي كاس عرب وساعتمد عليه مع الف,False,False,False,UnPopuler
220, محمد الشناوي يحق رقم اعجازي لانه اصبح الاعب الوحيد الذي شارك في مناسبات مختلفه في عام ميلادي واحد وهي دوري عام,False,False,False,UnPopuler
221, مقاطعهالمنتجاتالفرنسيه مشهد يبغضة العبيد الارسولاله  الحرية لكلالمعتقلين ,False,False,False,UnPopuler
222, واخيراً مع منتخب جزائر الذي اصبح صاحب اطول سلسلة لا هزيمة علي الصعيد الدولي في التاريخ برصيد مباراة وحطم الخض,False,False,False,UnPopuler
223,واخيراً مع منتخب جزائر الذي اصبح صاحب اطول سلسلة لا هزيمة علي الصعيد الدولي في التاريخ برصيد مباراة وحطم ,False,False,True,Populer
224,رئيس الجمهورية يُهنّئ المنتخب الوطني التّونسي بالترشّح لنهائي كاس عرب التفاصيل بكامل ,False,False,False,UnPopuler
225, السلام عليكم ورحمة اله وبركاته محمدالعنزي رحابالدعوه المجموعة الدعوية سكاكالان الذوقالعام البزنس الشباب,False,False,False,UnPopuler
226, حفرالباطنالان ماشاء اله عليكم مطرتم بفضل اله لا تنسوا الدعاء وقت نزول المطر محمدالعنزي رحابالدعوه لنيتعثرمن,False,False,False,UnPopuler
227, زروقي دا بتاع هولندا مش نفسه لي لعب كاس عرب,False,False,False,UnPopuler
228, سؤال لمن يهمه الا ليش العماله المنزلية لما توصل يتم حجرها لمدة اسبوعين او اقل علي نفقة الكفيل بينما بقية مشجعين,False,True,False,Populer
